"Death, Through a Nurse’s Eyes",A short film offering a firsthand perspective of the brutality of the pandemic inside a Covid-19 I.C.U.,By Alexander Stockton and Lucy King,The New York Times,2021-02-24T09:50:02+0000,https://www.nytimes.com/video/opinion/100000007578176/covid-icu-nurses-arizona.html
Biden administration officials tried to tamp down expectations for supplies of the Johnson & Johnson vaccine.,The committee’s approval echoed the Food and Drug Administration’s decision on Saturday to authorize the vaccine for emergency use.,By Sharon LaFraniere,The New York Times,2021-02-28T20:28:48+0000,https://www.nytimes.com/2021/02/28/world/cdc-johnson-and-johnson-vaccine.html
"Death, Through a Nurse’s Eyes",A short film offering a firsthand perspective of the brutality of the pandemic inside a Covid-19 I.C.U.,,The New York Times,2021-02-24T10:00:05+0000,https://www.nytimes.com/2021/02/24/opinion/covid-icu-nurses-arizona.html
Russians Escape North Korea on a Hand-Pushed Railcar,"Russia said some of its diplomats and their family members, including children, had used creative means to leave North Korea, which closed its borders over a year ago because of the pandemic.",By Ivan Nechepurenko and Mike Ives,The New York Times,2021-02-26T12:00:57+0000,https://www.nytimes.com/2021/02/26/world/europe/north-korea-russia-covid-railcar-trolley.html
State Lawmakers Defy Governors in a Covid-Era Battle for Power,"Legislators across the country, mostly Republicans, are moving to strip the powers of governors, many of them Democrats, who have taken on extraordinary authority to fight the pandemic.",By Trip Gabriel,The New York Times,2021-02-22T20:43:28+0000,https://www.nytimes.com/2021/02/22/us/politics/republicans-democrats-governors-covid.html
"Can’t Get a Covid Vaccine? In This County, Everybody is Eligible",The rural area outside Phoenix is one of the first places in the U.S. to open vaccinations up to the general public. This is what success looks like.,By Simon Romero,The New York Times,2021-03-01T18:11:22+0000,https://www.nytimes.com/2021/03/01/us/coronavirus-vaccines-gila-arizona.html
How the Pandemic Nearly Tore Israel Apart,Lockdowns brought tensions between secular and ultra-Orthodox communities to the boiling point. The political consequences could be felt for years to come.,By Ronen Bergman,The New York Times,2021-02-25T10:00:33+0000,https://www.nytimes.com/2021/02/25/magazine/how-the-pandemic-nearly-tore-israel-apart.html
Prime Minister Modi of India Is Vaccinated,"On Monday, Prime Minister Narendra Modi of India was vaccinated against the coronavirus. The country is beginning a large inoculation effort using the Oxford-AstraZeneca and the Covaxin vaccines.",By The Associated Press,AP,2021-03-01T14:15:34+0000,https://www.nytimes.com/video/world/asia/100000007629797/modi-vaccine-india.html
Biden Tours Texas Emergency Aid Centers After Winter Storms,"President Biden spent the day in Houston touring a local food bank and other areas hit by recent snowstorms. Storm damage is expected to total $20 billion, according to the Insurance Council of Texas.",,The New York Times,2021-02-26T22:12:23+0000,https://www.nytimes.com/video/us/politics/100000007626890/biden-houston-winter-storm.html
‘Like We’re Being Cursed’: First Covid and Now Waterlogged Homes,"Basics remain scarce in some parts of Texas, and many already battered by a year of the coronavirus now face a costly recovery.",By Jack Healy,The New York Times,2021-02-22T23:03:41+0000,https://www.nytimes.com/2021/02/22/us/texas-winter-storm-recovery.html
Canada authorizes the AstraZeneca vaccine.,The addition of a third vaccine may ease the country’s growing dissatisfaction about the sluggish pace of vaccinations.,By Ian Austen,The New York Times,2021-02-26T15:46:50+0000,https://www.nytimes.com/2021/02/26/world/canada-astrazeneca-vaccine.html
"An American Dream, Tarnished","For Xi’an Famous Foods, the pandemic has brought an uptick in aggression toward Asian-American employees, mirroring a trend seen across the United States.",By Julia Rothman and Shaina Feinberg,The New York Times,2021-02-25T16:42:26+0000,https://www.nytimes.com/2021/02/25/business/covid-asian-american-attacks.html
Texas After the Storm,"Even as the cold has lifted and the ice has melted, the true depth of the devastation remains hidden. We look at the aftermath of the storm through the eyes of three women.",,The New York Times,2021-03-01T11:00:05+0000,https://www.nytimes.com/2021/03/01/podcasts/the-daily/texas-winter-storm-blackouts-electricity.html
F.D.A. Expert Panel Endorses Johnson & Johnson’s Vaccine,"With this last hurdle cleared, formal authorization of the one-dose vaccine is expected on Saturday and distribution within days.",By Carl Zimmer and Noah Weiland,The New York Times,2021-02-26T23:25:45+0000,https://www.nytimes.com/2021/02/26/health/covid-vaccine-johnson-and-johnson.html
Johnson & Johnson has planned trials of its vaccine that will include infants.,The company’s coming trials will also involve pregnant women and people whose immune systems are compromised.,By Gina Kolata,The New York Times,2021-02-28T19:55:38+0000,https://www.nytimes.com/2021/02/28/world/johnson-and-johnson-vaccine-testing-children.html
Does the Vaccine Stop Transmission?,How to understand the difference between vaccination to prevent Covid-19 and shots to halt infection.,By Angela L. Rasmussen,The New York Times,2021-02-23T10:00:12+0000,https://www.nytimes.com/2021/02/23/opinion/covid-vaccines-transmission.html
Officials Monitoring New Variant Detected in N.Y.C.,"New York City officials said on Thursday that they are investigating possible risks of a new coronavirus variant spreading in the city, but that it did not appear yet to require change in public health response.",By The New York Times,The New York Times,2021-02-25T18:43:22+0000,https://www.nytimes.com/video/nyregion/100000007624129/new-variant-new-york.html
"Developing Potent Antivirals Is the ‘Direction of the Future’, Fauci Says",Dr. Anthony S. Fauci said on Monday the next phase in the fight against Covid-19 is developing “potent antivirals” that directly act on the SARS-CoV-2 virus.,By Reuters,The New York Times,2021-02-22T23:05:54+0000,https://www.nytimes.com/video/us/100000007618758/fauci-coronavirus-antivirals.html
Boris Johnson Says Brazilian Coronavirus Variant Is Not a Threat,"A concerning variant of the coronavirus first detected in Brazil has surfaced in Britain, but Prime Minister Boris Johnson told citizens they have nothing to worry about.",By The Associated Press,AP,2021-03-01T14:11:27+0000,https://www.nytimes.com/video/world/europe/100000007629794/boris-johnson-brazil-coronavirus-variant.html
If Government Did Its Job We Might Not Need GoFundMe,"The crowdfunding platform helps people pay their rent and medical bills. Its chief executive, Tim Cadogan, says it was never meant to be a social safety net.",By Kara Swisher,The New York Times,2021-03-01T10:00:04+0000,https://www.nytimes.com/2021/03/01/opinion/sway-kara-swisher-tim-cadogan.html
W.H.O. Stresses International Vaccine Equity,World Health Organization officials again urged that vaccines be distributed equitably worldwide and that the supply for the Covax initiative not be compromised.,By The Associated Press,AP,2021-02-26T21:53:43+0000,https://www.nytimes.com/video/world/europe/100000007626892/world-health-organization-vaccine-equity-covax.html
House Passes $1.9 Trillion Coronavirus Relief Plan,The House’s near party-line vote of 219 to 212 on Saturday advances President Biden’s sweeping pandemic relief package to the Senate.,By The Associated Press and Reuters,The New York Times,2021-02-27T17:04:01+0000,https://www.nytimes.com/video/us/politics/100000007627440/house-passes-coronavirus-stimulus-plan.html
"‘Captain Tom,’ British Pandemic Hero, Is Honored at Funeral","Tom Moore, a 100-year-old World War II veteran, raised millions for Britain’s National Health Service during the pandemic by walking laps in his garden. He received military honors on Saturday.",By The Associated Press,AP,2021-02-27T20:17:40+0000,https://www.nytimes.com/video/world/europe/100000007627758/captain-tom-funeral.html
Brazil Is Brilliant at Vaccinations. So What Went Wrong This Time?,It’s not hard to work out who to blame for the country’s disastrous vaccine rollout.,By Vanessa Barbara,The New York Times,2021-02-28T16:00:07+0000,https://www.nytimes.com/2021/02/28/opinion/brazil-covid-vaccines.html
"Antoine Hodge, Opera Singer With a Powerful Work Ethic, Dies at 38","Mr. Hodge, a bass-baritone, was recently a chorus member in “Porgy and Bess” at the Metropolitan Opera. He died of Covid-19.",By Julia Jacobs,The New York Times,2021-02-27T17:21:29+0000,https://www.nytimes.com/2021/02/27/obituaries/antoine-hodge-dead-coronavirus.html
"Decline in Coronavirus Cases ‘May Be Stalling,’ C.D.C. Director Warns","Dr. Rochelle Walensky, director of the Centers for Disease Control and Prevention, said on Friday that a recent decline in coronavirus cases across the U.S. “may be stalling” and urged governors not to relax restrictions.",By Reuters,Reuters,2021-02-26T19:33:26+0000,https://www.nytimes.com/video/us/100000007626337/cdc-coronavirus-cases-stalling.html
Biden Tours Texas Emergency Aid Centers After Winter Storms,"President Biden spent the day in Houston touring a local food bank and other areas hit by recent snowstorms. Storm damage is expected to total $20 billion, according to the Insurance Council of Texas.",,The New York Times,2021-02-26T22:12:23+0000,https://www.nytimes.com/video/us/politics/100000007626890/biden-houston-winter-storm.html
Transplant Patient Dies After Receiving Lungs Infected With Coronavirus,"In what appears to be the first case of its kind, a pair of donated lungs led to Covid-19 in an organ recipient, according to doctors at the University of Michigan.",By Jacey Fortin,The New York Times,2021-02-24T18:21:04+0000,https://www.nytimes.com/2021/02/24/science/covid-19-lung-transplant-death.html
Children and Covid,"As the United States continues its campaign to immunize every eligible American adult, we explore an overlooked question: When will children get the vaccine?",,The New York Times,2021-02-19T11:00:08+0000,https://www.nytimes.com/2021/02/19/podcasts/the-daily/coronavirus-pandemic-children-vaccinations.html
W.H.O. Warns Wealthy Countries Are Undermining Covax Program,The head of the World Health Organization said some of the vaccine manufacturing deals wealthier countries were entering took away from the number of vaccines available to distribute to poorer countries.,By The Associated Press,The New York Times,2021-02-24T21:03:14+0000,https://www.nytimes.com/video/world/100000007622533/who-covax-coronavirus-vaccine.html
New Mass Vaccine Sites Target N.Y. Communities Hit Hard by Pandemic,"Gov. Andrew M. Cuomo of New York said two mass vaccination sites, opened on Wednesday in Queens and Brooklyn, would prioritize vaccinating residents of surrounding ZIP codes.",By The New York Times,The New York Times,2021-02-24T20:51:03+0000,https://www.nytimes.com/video/nyregion/100000007622417/new-york-mass-vaccination-sites.html
"People Who Have Had Covid Should Get Single Vaccine Dose, Studies Suggest",New studies show that one shot of a vaccine can greatly amplify antibody levels in those who have recovered from the coronavirus.,By Apoorva Mandavilli,The New York Times,2021-02-19T14:49:51+0000,https://www.nytimes.com/2021/02/19/health/covid-vaccine-single-dose.html
F.C.C. Approves a $50 Monthly High-Speed Internet Subsidy,"The money, aimed at low-income households, is part of an effort to bridge the access gap to broadband connectivity amid the pandemic.",By Cecilia Kang,The New York Times,2021-02-26T04:19:01+0000,https://www.nytimes.com/2021/02/25/technology/fcc-broadband-low-income-subsidy.html
